hospital_name,department,rank,url,province,city,region
南京大学医学院附属鼓楼医院,耳鼻喉科,获提名,https://www.njglyy.com/,江苏,南京,华东区
安徽医科大学第一附属医院,耳鼻喉科,获提名,https://www.ayfy.com/,安徽,,华东区
青岛大学附属医院,耳鼻喉科,获提名,https://www.qduh.cn/,山东,青岛,华东区
海军军医大学第一附属医院,耳鼻喉科,获提名,,,,华东区
山东第一医科大学附属省立医院（山东省立医院,耳鼻喉科,获提名,https://www.sph.com.cn/,山东,,华东区
烟台毓璜顶医院,耳鼻喉科,获提名,,山东,烟台,华东区
上海市第一人民医院,耳鼻喉科,获提名,https://www.firsthospital.cn/,上海,上海,华东区
南昌大学第一附属医院,耳鼻喉科,获提名,https://www.cdyfy.com/,江西,南昌,华东区
上海交通大学医学院附属新华医院,耳鼻喉科,获提名,https://www.xinhuamed.com.cn/,上海,上海,华东区
复旦大学附属中山医院,耳鼻喉科,获提名,https://www.zs-hospital.sh.cn/,广东,中山,华东区
上海交通大学医学院附属仁济医院,耳鼻喉科,获提名,https://www.renji.com/,上海,上海,华东区
福建医科大学附属协和医院,耳鼻喉科,获提名,https://www.fjxiehe.com/,福建,,华东区
上海交通大学医学院附属,呼吸科,1,https://www.rjh.com.cn/,上海,上海,华东区
瑞金医院,呼吸科,2,https://www.rjh.com.cn/,,,华东区
上海交通大学医学院附属仁济医院,呼吸科,3,https://www.renji.com/,上海,上海,华东区
复旦大学附属中山医院,呼吸科,4,https://www.zs-hospital.sh.cn/,广东,中山,华东区
南京大学医学院附属鼓楼医院,呼吸科,5,https://www.njglyy.com/,江苏,南京,华东区
浙江大学医学院附属第二医院,呼吸科,6,https://www.z2hospital.com/,浙江,,华东区
上海交通大学医学院附属瑞金医院,呼吸科,7,https://www.rjh.com.cn/,上海,上海,华东区
浙江大学医学院附属第一医院,呼吸科,8,https://www.zy91.com/,浙江,,华东区
江苏省人民医院,呼吸科,9,https://www.jsph.org.cn/,江苏,,华东区
（南京医科大学第一附属医院,呼吸科,10,https://www.jsph.org.cn/,江苏,南京,华东区
中国科学技术大学附属,呼吸科,获提名,,,,华东区
第一医院（安徽省立医院,呼吸科,获提名,https://www.ahslyy.com.cn/,安徽,,华东区
上海市肺科医院,呼吸科,获提名,https://www.shsfkyy.com/,上海,上海,华东区
山东大学齐鲁医院,呼吸科,获提名,https://www.qiluhospital.com/,山东,,华东区
中国人民解放军东部战区总医院,呼吸科,获提名,,江苏,南京,华东区
海军军医大学第一附属医院,呼吸科,获提名,,,,华东区
福建医科大学附属第一医院,呼吸科,获提名,https://www.fyyy.com/,福建,,华东区
浙江大学医学院附属邵逸夫医院,呼吸科,获提名,https://www.srrsh.com/,浙江,,华东区
上海市胸科医院,呼吸科,获提名,https://www.shxkyy.com/,上海,上海,华东区
山东第一医科大学附属省立医院（山东省立医院,呼吸科,获提名,https://www.sph.com.cn/,山东,,华东区
南昌大学第一附属医院,呼吸科,获提名,https://www.cdyfy.com/,江西,南昌,华东区
青岛市市立医院,呼吸科,获提名,,山东,青岛,华东区
复旦大学附属华山医院,呼吸科,获提名,https://www.huashan.org.cn/,,,华东区
福建省立医院,呼吸科,获提名,https://www.fjsl.com.cn/,福建,,华东区
福建医科大学附属第二医院,呼吸科,获提名,,福建,,华东区
苏州大学附属第一医院,呼吸科,获提名,,江苏,苏州,华东区
同济大学附属东方医院（上海市东方医院,呼吸科,获提名,https://www.easthospital.cn/,上海,上海,华东区
江苏省人民医院（南京医科大学第一附属医院,呼吸科,获提名,https://www.jsph.org.cn/,江苏,南京,华东区
海军军医大学第二附属医院,呼吸科,获提名,,,,华东区
安徽医科大学第一附属医院,呼吸科,获提名,https://www.ayfy.com/,安徽,,华东区
江西省人民医院（南昌医学院第一附属医院,呼吸科,获提名,https://www.jxsrmyy.cn/,江西,南昌,华东区
厦门大学附属第一医院,呼吸科,获提名,https://jiankang.baidu.com/med/template/#/pages/hospital/iframe/index?pcIframeSrc=https%3A%2F%2Fjiankang.baidu.com%2F%23%2Fpages%2Fbrand%2Fsearch%2Findex%3Fatn%3Dsearch%26clk_loc%3Dsearch5041_module2_dxwz%26customParams%3DmedQuSndDept%253D%2525E5%2525A6%252587%2525E7%2525A7%252591%26from_sf%3D1%26hidden_tab%3D1%26hospital_name%3D%25E5%258E%25A6%25E9%2597%25A8%25E5%25A4%25A7%25E5%25AD%25A6%25E9%2599%2584%25E5%25B1%259E%25E7%25AC%25AC%25E4%25B8%2580%25E5%258C%25BB%25E9%2599%25A2%26openapi%3D1%26pd%3Dmed%26resource_id%3D5216%26search_channel%3Dwz%26search_section%3Dwz%26sf_ref%3Dsearch_5041_pc%26title%3D%25E6%2590%259C%25E7%25B4%25A2%26vn%3Dmed%26word%3D%25E5%258E%25A6%25E9%2597%25A8%25E5%25A4%25A7%25E5%25AD%25A6%25E9%2599%2584%25E5%25B1%259E%25E7%25AC%25AC%25E4%25B8%2580%25E5%258C%25BB%25E9%2599%25A2%2B%25E5%25AE%2598%25E7%25BD%2591,福建,厦门,华东区
上海市第六人民医院,呼吸科,获提名,https://www.6thhosp.com/,上海,上海,华东区
光华中西医结合医院,呼吸科,获提名,,,,华东区
上海市第六人民医院,妇产科,1,https://www.6thhosp.com/,上海,上海,华东区
海军军医大学第二附属医院,妇产科,1,,,,华东区
山东大学齐鲁医院,妇产科,2,https://www.qiluhospital.com/,山东,,华东区
浙江大学医学院附属第二医院,妇产科,3,https://www.z2hospital.com/,浙江,,华东区
上海交通大学医学院附属,妇产科,4,https://www.rjh.com.cn/,上海,上海,华东区
仁济医院,妇产科,5,https://www.renji.com/,,,华东区
南京大学医学院附属鼓楼医院,妇产科,6,https://www.njglyy.com/,江苏,南京,华东区
复旦大学附属华山医院,妇产科,7,https://www.huashan.org.cn/,,,华东区
江苏省人民医院（南京医科大学第一附属医院,妇产科,8,https://www.jsph.org.cn/,江苏,南京,华东区
山东第一医科大学附属省立医院（山东省立医院,妇产科,9,https://www.sph.com.cn/,山东,,华东区
安徽医科大学第一附属医院,妇产科,10,https://www.ayfy.com/,安徽,,华东区
中国科学技术大学附属第一医院（安徽省立医院,妇产科,获提名,https://www.ahslyy.com.cn/,安徽,,华东区
福建省妇幼保健院（福建省妇儿医院,妇产科,获提名,,福建,,华东区
福建省人民医院（暨福建中医药大学附属人民医院,妇产科,获提名,,福建,,华东区
江西省妇幼保健院,妇产科,获提名,,江西,,华东区
中国福利会国际和平妇幼保健院,妇产科,获提名,,,,华东区
南京市妇幼保健院,妇产科,获提名,,江苏,南京,华东区
上海交通大学医学院附属瑞金医院,妇产科,获提名,https://www.rjh.com.cn/,上海,上海,华东区
浙江大学医学院附属第一医院,妇产科,获提名,https://www.zy91.com/,浙江,,华东区
上海交通大学医学院附属第九人民医院,妇产科,获提名,https://www.9hospital.com.cn/,上海,上海,华东区
福建医科大学附属第一医院,妇产科,获提名,https://www.fyyy.com/,福建,,华东区
青岛大学附属医院,妇产科,获提名,https://www.qduh.cn/,山东,青岛,华东区
苏州大学附属第一医院,妇产科,获提名,,江苏,苏州,华东区
南昌大学第一附属医院,妇产科,获提名,https://www.cdyfy.com/,江西,南昌,华东区
南通大学附属医院,妇产科,获提名,,江苏,南通,华东区
海军军医大学第一附属医院,妇产科,获提名,,,,华东区
厦门大学附属中山医院,妇产科,获提名,,福建,厦门,华东区
浙江大学医学院附属邵逸夫医院,妇产科,获提名,https://www.srrsh.com/,浙江,,华东区
上海市精神卫生中心,口腔科,1,https://www.smhc.org.cn/,上海,上海,华东区
上海交通大学医学院附属,口腔科,2,https://www.rjh.com.cn/,上海,上海,华东区
第九人民医院,口腔科,3,https://www.9hospital.com.cn/,,,华东区
南京脑科医院（南京市胸科医院,口腔科,4,,江苏,南京,华东区
南京医科大学附属口腔医院,口腔科,5,,江苏,南京,华东区
（江苏省口腔医院,口腔科,6,,江苏,,华东区
浙江大学医学院附属第一医院,口腔科,7,https://www.zy91.com/,浙江,,华东区
浙江大学医学院附属口腔医院,口腔科,8,,浙江,,华东区
杭州市第七人民医院,口腔科,9,,浙江,杭州,华东区
南京大学医学院附属口腔医院,口腔科,10,,江苏,南京,华东区
暨南京市口腔医院,口腔科,获提名,,江苏,南京,华东区
山东省精神卫生中心,口腔科,获提名,,山东,,华东区
（山东大学附属精神卫生中心,口腔科,获提名,,山东,,华东区
同济大学附属口腔医院,口腔科,获提名,,,,华东区
安徽省精神卫生中心,口腔科,获提名,,安徽,,华东区
苏州市广济医院,口腔科,获提名,,江苏,苏州,华东区
东南大学附属中大医院,口腔科,获提名,https://www.njzyy.com/,,,华东区
南昌大学第一附属医院,口腔科,获提名,https://www.cdyfy.com/,江西,南昌,华东区
厦门市仙岳医院,口腔科,获提名,,福建,厦门,华东区
浙江大学医学院附属第二医院,口腔科,获提名,https://www.z2hospital.com/,浙江,,华东区
安徽医科大学附属巢湖医院,口腔科,获提名,,安徽,,华东区
宁波市康宁医院,口腔科,获提名,,浙江,宁波,华东区
同济大学附属同济医院,口腔科,获提名,https://www.tongjihospital.com.cn/,,,华东区
山东大学口腔医院（山东省口腔医院,口腔科,获提名,,山东,,华东区
福建医科大学附属口腔医院,口腔科,获提名,,福建,,华东区
复旦大学附属口腔医院,口腔科,获提名,,,,华东区
安徽医科大学附属口腔医院,口腔科,获提名,,安徽,,华东区
南昌大学附属口腔医院,口腔科,获提名,,江西,南昌,华东区
青岛大学附属医院,口腔科,获提名,https://www.qduh.cn/,山东,青岛,华东区
中国科学技术大学附属第一医院（安徽省立医院,口腔科,获提名,https://www.ahslyy.com.cn/,安徽,,华东区
福建医科大学附属第一医院,口腔科,获提名,https://www.fyyy.com/,福建,,华东区
上海和睦家医院,口腔科,获提名,,上海,上海,华东区
苏州口腔医院,口腔科,获提名,,江苏,苏州,华东区
上海交通大学医学院附属,泌尿外科,1,https://www.rjh.com.cn/,上海,上海,华东区
仁济医院,泌尿外科,2,https://www.renji.com/,,,华东区
复旦大学附属中山医院,泌尿外科,3,https://www.zs-hospital.sh.cn/,广东,中山,华东区
海军军医大学第一附属医院,泌尿外科,4,,,,华东区
复旦大学附属华山医院,泌尿外科,5,https://www.huashan.org.cn/,,,华东区
浙江大学医学院附属第一医院,泌尿外科,6,https://www.zy91.com/,浙江,,华东区
上海交通大学医学院附属瑞金医院,泌尿外科,7,https://www.rjh.com.cn/,上海,上海,华东区
安徽医科大学第一附属医院,泌尿外科,8,https://www.ayfy.com/,安徽,,华东区
浙江大学医学院附属第二医院,泌尿外科,9,https://www.z2hospital.com/,浙江,,华东区
江苏省人民医院,泌尿外科,10,https://www.jsph.org.cn/,江苏,,华东区
（南京医科大学第一附属医院,泌尿外科,获提名,https://www.jsph.org.cn/,江苏,南京,华东区
南京大学医学院附属鼓楼医院,泌尿外科,获提名,https://www.njglyy.com/,江苏,南京,华东区
山东第一医科大学附属省立医院（山东省立医院,泌尿外科,获提名,https://www.sph.com.cn/,山东,,华东区
福建医科大学附属协和医院,泌尿外科,获提名,https://www.fjxiehe.com/,福建,,华东区
海军军医大学第二附属医院,泌尿外科,获提名,,,,华东区
福建省立医院,泌尿外科,获提名,https://www.fjsl.com.cn/,福建,,华东区
江苏省人民医院（南京医科大学第一附属医院,泌尿外科,获提名,https://www.jsph.org.cn/,江苏,南京,华东区
山东大学齐鲁医院,泌尿外科,获提名,https://www.qiluhospital.com/,山东,,华东区
中国科学技术大学附属第一医院（安徽省立医院,泌尿外科,获提名,https://www.ahslyy.com.cn/,安徽,,华东区
上海交通大学医学院附属第九人民医院,泌尿外科,获提名,https://www.9hospital.com.cn/,上海,上海,华东区
南昌大学第一附属医院,泌尿外科,获提名,https://www.cdyfy.com/,江西,南昌,华东区
福建医科大学附属第一医院,泌尿外科,获提名,https://www.fyyy.com/,福建,,华东区
苏州大学附属第一医院,泌尿外科,获提名,,江苏,苏州,华东区
安徽医科大学第二附属医院,泌尿外科,获提名,https://www.ay2fy.com/,安徽,,华东区
温州医科大学附属第二医院,泌尿外科,获提名,,浙江,温州,华东区
徐州医科大学附属医院,泌尿外科,获提名,,江苏,徐州,华东区
上海市第一人民医院,泌尿外科,获提名,https://www.firsthospital.cn/,上海,上海,华东区
厦门大学附属第一医院,泌尿外科,获提名,https://jiankang.baidu.com/med/template/#/pages/hospital/iframe/index?pcIframeSrc=https%3A%2F%2Fjiankang.baidu.com%2F%23%2Fpages%2Fbrand%2Fsearch%2Findex%3Fatn%3Dsearch%26clk_loc%3Dsearch5041_module2_dxwz%26customParams%3DmedQuSndDept%253D%2525E5%2525A6%252587%2525E7%2525A7%252591%26from_sf%3D1%26hidden_tab%3D1%26hospital_name%3D%25E5%258E%25A6%25E9%2597%25A8%25E5%25A4%25A7%25E5%25AD%25A6%25E9%2599%2584%25E5%25B1%259E%25E7%25AC%25AC%25E4%25B8%2580%25E5%258C%25BB%25E9%2599%25A2%26openapi%3D1%26pd%3Dmed%26resource_id%3D5216%26search_channel%3Dwz%26search_section%3Dwz%26sf_ref%3Dsearch_5041_pc%26title%3D%25E6%2590%259C%25E7%25B4%25A2%26vn%3Dmed%26word%3D%25E5%258E%25A6%25E9%2597%25A8%25E5%25A4%25A7%25E5%25AD%25A6%25E9%2599%2584%25E5%25B1%259E%25E7%25AC%25AC%25E4%25B8%2580%25E5%258C%25BB%25E9%2599%25A2%2B%25E5%25AE%2598%25E7%25BD%2591,福建,厦门,华东区
浙江大学医学院附属邵逸夫医院,泌尿外科,获提名,https://www.srrsh.com/,浙江,,华东区
复旦大学附属肿瘤医院,泌尿外科,获提名,https://www.shca.org.cn/,,,华东区
东南大学附属中大医院,泌尿外科,获提名,https://www.njzyy.com/,,,华东区
上海交通大学医学院附属瑞金医院,皮肤科,1,https://www.rjh.com.cn/,上海,上海,华东区
复旦大学附属华山医院,皮肤科,2,https://www.huashan.org.cn/,,,华东区
上海市第六人民医院,皮肤科,3,https://www.6thhosp.com/,上海,上海,华东区
中国医学科学院皮肤病医院,皮肤科,4,,,,华东区
山东第一医科大学附属省立医院（山东省立医院,皮肤科,5,https://www.sph.com.cn/,山东,,华东区
复旦大学附属中山医院,皮肤科,6,https://www.zs-hospital.sh.cn/,广东,中山,华东区
山东第一医科大学附属皮肤病医院,皮肤科,7,,山东,,华东区
南京大学医学院附属鼓楼医院,皮肤科,8,https://www.njglyy.com/,江苏,南京,华东区
浙江大学医学院附属第二医院,皮肤科,9,https://www.z2hospital.com/,浙江,,华东区
江苏省人民医院（南京医科大学第一附属医院,皮肤科,10,https://www.jsph.org.cn/,江苏,南京,华东区
山东大学齐鲁医院,皮肤科,获提名,https://www.qiluhospital.com/,山东,,华东区
